,,,,,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,8/01/2022,P,105.14,111.21,109.36,100.45,104.15,100.52,94.58,94.71,100.19,107.32,115.3,124.08,134.97,133.72,123.55,130.68,121.24,119.33,115.24,109.36,114.25,108.44,103.49,96.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.72,41.25,37.75,39.34,37.69,42.44,49.5,45.87,48.38,49.17,45.01,48.44,55.77,53.06,50.09,54.91,54.25,59.53,60.13,53.39,57.82,55.64,44.95,38.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,8/02/2022,P,97.22,99.73,101.71,98.14,100.25,96.49,95.44,99.33,91.94,86.46,103.62,111.47,111.08,113.59,91.87,104.08,106.59,98.47,100.72,95.9,103.88,102.04,95.5,90.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.52,42.17,42.57,42.11,40.66,46.53,49.17,43.1,43.69,42.77,45.34,57.75,56.63,50.29,43.43,53.92,57.62,60.32,53.06,52.87,47.85,49.1,38.54,35.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt02583,AVICOLA EL FONCE SAN GIL,37922264,8/03/2022,P,82.17,86.79,83.82,85.54,84.74,83.62,83.82,92.53,96.23,100.52,106.13,101.18,95.44,111.21,114.64,111.74,113.12,106.06,106.59,123.62,123.55,120.58,122.43,120.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.44,37.03,35.24,35.18,35.57,49.43,46,40.26,40.59,44.95,47.12,41.58,47.19,50.23,47.52,51.68,55.18,59.2,55.9,56.17,50.42,55.31,49.1,49.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03502,AGROPECUARIA ALFA 1,32271905,8/01/2022,P,0.89,0.92,0.96,0.96,0.89,0.83,0.89,1.25,0.89,0.99,0.89,0.89,27.49,92.14,91.61,91.34,90.35,90.39,90.26,89.33,88.74,88.21,87.94,87.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,6.2,6.67,6.63,5.78,4.95,5.41,5.68,2.81,2.84,2.64,2.57,3.73,0,5.31,7.19,6.86,7.43,7.16,6.57,6.47,6.44,6.67,6.6,0,0,0,0,0,0,0,0,0,0,0,0,1.52,5.12,1.91,0,0,0,0,0,0,0,0,0
Frt03502,AGROPECUARIA ALFA 1,32271905,8/02/2022,P,87.58,87.88,88.9,88.67,88.37,88.11,87.88,87.62,87.32,87.19,86.89,86.36,85.6,61.81,0.89,0.89,0.92,0.96,0.96,0.99,0.99,0.99,1.02,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34,6.4,6.83,6.8,6.57,6.3,6.53,6.14,5.74,5.48,5.61,5.45,5.31,4.36,2.67,2.67,3,3.4,3.56,3.63,3.76,3.83,3.99,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
Frt03502,AGROPECUARIA ALFA 1,32271905,8/03/2022,P,0.96,0.99,0.96,0.92,0.96,0.92,0.66,0.92,0.89,0.89,0.92,0.89,0.96,0.92,0.89,0.92,0.92,0.92,0.96,0.96,0.99,0.99,0.99,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,3.66,3.43,3.3,3.1,3.04,1.95,2.97,2.64,2.77,2.8,3,3.23,3.14,2.97,2.97,3.1,3.33,3.43,3.43,3.6,3.76,3.73,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt03503,AGROPECUARIA ALFA 2,32271869,8/01/2022,P,1.45,1.49,1.55,1.55,1.45,1.32,1.42,1.42,1.42,1.42,1.39,1.39,1.39,1.35,28.97,97.05,96.46,89.23,104.35,105.76,105.01,104.45,104.18,103.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45,12.31,4.59,4.39,21.55,20.92,19.63,18.91,18.51,18.31,17.19,17.19,17.13,17.09,17.23,17.19,17.23,17.23,17.19,17.19,17.23,17.23,17.19,17.23,12.61,1.35,0,0.56,0.69,0,0,0,0,0
Frt03503,AGROPECUARIA ALFA 2,32271869,8/02/2022,P,103.32,102.33,100.78,99.16,96.69,94.15,93.59,104.54,104.38,104.35,103.95,103.22,101.81,112.5,134.81,94.22,91.15,81.15,47.55,57.59,45.28,1.52,1.55,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.08,17.52,16.73,15.94,14.78,14.06,24.19,19.9,19.31,19.21,18.61,18.22,17.39,20.56,23.53,21.71,23.07,18.65,5.71,10.4,7.46,0,0,0,0,0,0,0,0,0.43,0.5,0,0,0,0,0,0,0,1.65,0.36,0,1.58,7.46,7.23,9.34,17.09,17.03,17.09
Frt03503,AGROPECUARIA ALFA 2,32271869,8/03/2022,P,1.45,1.52,1.49,1.49,76.07,98.21,3.76,1.42,1.39,1.39,70.16,35.14,1.45,1.45,1.42,1.42,1.45,1.49,1.49,1.49,1.52,1.52,1.52,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.52,16.83,0.46,0,0,0,12.47,5.45,0,0,0,0,0,0,0,0,0,0,0,0,17.19,17.16,17.19,17.19,4.19,0,13.4,17.19,17.26,17.23,4.72,11.06,17.19,17.19,17.23,17.23,17.19,17.16,17.16,17.13,17.13,17.13,17.09,17.03
Frt03504,AGROPECUARIA ALFA 3,32271906,8/01/2022,P,0.48,0.48,0.49,0.46,0.46,0.49,0.49,0.46,0.48,0.49,0.49,0.5,0.49,0.48,0.48,0.49,0.49,0.48,0.49,0.48,0.48,0.49,0.48,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,1.69,1.68,1.78,1.78,1.57,1.62,1.73,1.76,1.6,1.53,1.54,1.56,1.62,1.72,1.64,1.54,1.61,1.6,1.68,1.66,1.57,1.78,1.82
Frt03504,AGROPECUARIA ALFA 3,32271906,8/02/2022,P,0.46,0.49,0.49,0.48,0.46,0.48,0.48,0.49,0.49,0.49,0.49,0.49,0.5,0.49,0.49,0.49,0.49,0.48,0.48,0.46,0.48,0.48,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,1.54,1.52,1.85,1.86,1.73,1.73,1.6,1.57,1.61,1.64,1.53,1.5,1.54,1.64,1.61,1.54,1.74,1.73,1.78,1.74,1.76,1.72,1.76
Frt03504,AGROPECUARIA ALFA 3,32271906,8/03/2022,P,0.48,0.46,0.46,0.46,0.49,0.48,0.48,0.5,0.49,0.48,0.49,0.49,0.48,0.48,0.46,0.46,0.48,0.48,0.48,0.48,0.46,0.49,0.49,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,1.8,1.85,1.87,1.66,1.64,1.69,1.53,1.52,1.65,1.61,1.56,1.7,1.68,1.8,1.8,1.74,1.7,1.7,1.74,1.7,1.64,1.61,1.61
Frt04710,HARINAGRO,2859558,8/01/2022,P,144.5,207.14,202.41,204.1,158,149.33,133.09,114.89,120.83,109.4,93.94,92.59,142.74,142.04,175.5,238.27,257.92,219.74,263.14,258.93,262.35,171.86,72.83,33.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.43,69.41,66.83,64.89,54.54,52.63,46.31,39.11,40.55,31.39,26.1,30.56,44.66,45.56,58.01,83.23,85.93,70.76,87.66,84.71,88.02,55.44,23.56,10.66,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt04710,HARINAGRO,2859558,8/02/2022,P,19.96,8.68,24.08,38.65,38.12,41.74,40.32,68.47,60.14,51.46,101.23,39.08,59.4,53.84,64.57,76.97,73.76,75.94,96.16,65.18,94.34,78.71,86.2,89.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.08,8.32,12.69,12.62,12.89,13.34,21.74,18.18,15.71,34.83,12.15,18.11,16.63,20.52,24.95,24.73,25.72,32.24,21.74,31.55,25.9,29.27,29.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt04710,HARINAGRO,2859558,8/03/2022,P,95.24,85.05,108.05,112.77,88.92,98.93,97.36,99.56,84.69,60.21,94.12,108,91.85,84.69,87.46,81.63,102.17,73.06,113.96,108.74,116.59,89.21,147.33,315.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.15,29,37.06,37.98,30.06,34.11,32.06,33.05,27.99,19.31,30.6,34.85,29.57,26.82,30.4,27.13,33.84,23.42,38.11,35.75,39.33,29.45,49.59,109.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
